,user_idx
162,0.0011997756941093621
163,0.0003325465239107471
164,0.0004107927648309229
165,0.00030646444360402184
166,0.00011084884130358238
167,0.00028690288337397793
168,0.0001564924818403516
169,0.0005542442065179119
170,0.0005477236864412305
171,0.0005020800459044613
172,0.000123889881456945
173,0.0003325465239107471
174,0.00043035432506096684
175,0.0009454754111187908
176,0.0001564924818403516
177,0.000762900848971714
178,0.00022821820268384605
179,0.00023473872276052739
180,0.00030646444360402184
181,0.00039123120460087896
182,0.00017605404207039554
183,0.00022169768260716475
184,0.00017605404207039554
185,9.780780115021974e-05
186,0.00013041040153362633
187,0.00021517716253048342
188,0.00013041040153362633
189,0.000515121086057824
190,0.0001564924818403516
191,0.000123889881456945
192,0.0003129849636807032
193,0.00030646444360402184
194,0.000371669644370835
195,0.0001695335219937142
196,0.000371669644370835
197,0.0004368748451376482
198,0.00019561560230043948
199,0.0005803262868246371
200,0.00020865664245380212
201,9.128728107353842e-05
202,0.0003325465239107471
203,0.0003521080841407911
204,0.00017605404207039554
205,0.00013041040153362633
206,0.00011084884130358238
207,0.00030646444360402184
208,0.0003325465239107471
209,0.00019561560230043948
210,0.00023473872276052739
211,0.00014997196176367027
212,0.0006716135678981756
213,0.0004759979655977361
214,0.001812704581317406
215,0.0002412592428372087
216,0.00013693092161030763
217,0.00018257456214707684
218,0.00013693092161030763
219,0.0003390670439874284
220,0.00017605404207039554
221,0.0004890390057510987
222,0.0010432832122690106
223,0.0003521080841407911
224,0.0006650930478214942
225,0.00018257456214707684
226,0.0002021361223771208
227,0.0004759979655977361
228,0.00018257456214707684
229,0.0008215855296618459
230,0.00014345144168698896
231,0.00043035432506096684
232,0.00018257456214707684
233,0.00019561560230043948
234,0.0006129288872080437
235,0.00017605404207039554
236,0.0018518277017774939
237,0.0017996635411640432
238,0.0003129849636807032
239,0.00011084884130358238
240,0.00014997196176367027
241,0.0011476115334959117
242,0.00042383380498428553
243,0.0003586286042174724
244,0.00023473872276052739
245,0.0001695335219937142
246,0.00017605404207039554
247,0.00014997196176367027
248,0.00029342340345065923
249,0.00028690288337397793
250,0.00042383380498428553
251,0.00011736936138026369
252,0.00029994392352734054
253,0.00025430028299057135
254,0.00013693092161030763
255,0.0001564924818403516
256,0.0007172572084349448
257,0.0004042722447542416
258,0.0001564924818403516
259,0.0003129849636807032
260,0.0005542442065179119
261,0.00018257456214707684
262,0.00025430028299057135
263,0.00017605404207039554
264,0.00011084884130358238
265,0.0002021361223771208
266,0.00013041040153362633
267,0.0003390670439874284
268,0.0006324904474380876
269,0.0001695335219937142
270,0.00011084884130358238
271,0.000123889881456945
272,0.0005542442065179119
273,0.00014345144168698896
274,0.0006911751281282196
275,0.000658572527744813
276,0.00014997196176367027
277,0.00017605404207039554
278,0.0007955034493551205
279,9.780780115021974e-05
280,0.00021517716253048342
281,0.0003390670439874284
282,0.00027386184322061527
283,0.00017605404207039554
284,0.00042383380498428553
285,0.0004107927648309229
286,0.0005020800459044613
287,0.00028038236329729657
288,0.0001695335219937142
289,0.0001630130019170329
290,0.00024777976291389
291,9.128728107353842e-05
292,0.0004107927648309229
293,0.00013041040153362633
294,0.00022821820268384605
295,0.0004433953652143295
296,0.00022821820268384605
297,0.0003521080841407911
298,0.00013041040153362633
299,0.00013693092161030763
300,0.00039123120460087896
301,0.00014345144168698896
302,0.00030646444360402184
303,0.00020865664245380212
304,0.00018909508222375818
305,0.00027386184322061527
306,0.0007237777285116261
307,0.0006129288872080437
308,0.0005412031663645493
309,0.00018909508222375818
310,0.0001564924818403516
311,0.00011736936138026369
312,0.0003195054837573845
313,0.0002021361223771208
314,0.0005412031663645493
315,0.00013041040153362633
316,0.0006064083671313624
317,0.0007498598088183513
318,0.00020865664245380212
319,0.00026082080306725266
320,0.00017605404207039554
321,0.0005020800459044613
322,0.00037819016444751635
323,0.0008998317705820216
324,0.00014345144168698896
325,0.00025430028299057135
326,0.00028038236329729657
327,0.0008541881300452524
328,0.00046947744552105477
329,0.00011736936138026369
330,0.00022821820268384605
331,0.00018909508222375818
332,0.0004890390057510987
333,0.00011736936138026369
334,0.0005542442065179119
335,0.00011736936138026369
336,0.000123889881456945
337,0.0005868468069013185
338,0.0002412592428372087
339,0.0006781340879748568
340,0.0005086005659811427
341,9.780780115021974e-05
342,0.0002412592428372087
343,0.00049555952582778
344,0.00042383380498428553
345,0.000515121086057824
346,0.00013041040153362633
347,0.0005086005659811427
348,0.0005086005659811427
349,0.0004564364053676921
350,0.00027386184322061527
351,0.0003260260038340658
352,0.0005803262868246371
353,0.00041731328490760423
354,0.0005477236864412305
355,0.0010041600918089227
356,0.0001695335219937142
357,0.00019561560230043948
358,0.0003586286042174724
359,0.00022821820268384605
360,0.00042383380498428553
361,0.00018257456214707684
362,0.00017605404207039554
363,0.00011736936138026369
364,0.0004564364053676921
365,0.00011736936138026369
366,0.00010432832122690106
367,0.00030646444360402184
368,0.0008411470898918898
369,0.00011736936138026369
370,0.00013693092161030763
371,0.0006911751281282196
372,0.00028690288337397793
373,0.00023473872276052739
374,0.0004368748451376482
375,0.0008737496902752964
376,9.780780115021974e-05
377,0.00013041040153362633
378,0.00027386184322061527
379,0.0010041600918089227
380,0.00011736936138026369
381,0.0005086005659811427
382,5.8684680690131847e-05
383,0.00030646444360402184
384,0.00037819016444751635
385,0.00027386184322061527
386,0.00039123120460087896
387,0.00030646444360402184
388,0.00013693092161030763
389,0.00021517716253048342
390,0.00025430028299057135
391,0.00024777976291389
392,0.00027386184322061527
393,0.000123889881456945
394,0.00018909508222375818
395,0.0005346826462878679
396,0.00029994392352734054
397,0.0003390670439874284
398,0.00022169768260716475
399,0.00014345144168698896
400,0.00013693092161030763
401,0.0007563803288950327
402,0.0003325465239107471
403,0.0001564924818403516
404,0.00021517716253048342
405,0.00011736936138026369
406,0.0001695335219937142
407,0.0006650930478214942
408,0.00022821820268384605
409,0.00020865664245380212
410,0.00028690288337397793
411,0.00025430028299057135
412,0.0003129849636807032
413,0.00011084884130358238
414,0.00018257456214707684
415,0.00025430028299057135
416,0.00029994392352734054
417,0.00023473872276052739
418,0.00013041040153362633
419,0.0009519959311954722
420,0.00014345144168698896
421,0.00037819016444751635
422,0.00025430028299057135
423,0.00021517716253048342
424,0.0001695335219937142
425,0.00019561560230043948
426,0.0017214173002438674
427,0.0004564364053676921
428,0.00011084884130358238
429,0.0005216416061345053
430,0.0004368748451376482
431,0.00013693092161030763
432,0.0003586286042174724
433,0.00023473872276052739
434,0.00013041040153362633
435,0.00022821820268384605
436,0.00046947744552105477
437,0.0001630130019170329
438,0.0005542442065179119
439,0.0001564924818403516
440,0.0003390670439874284
441,0.0004499158852910108
442,0.00039123120460087896
443,0.00030646444360402184
444,0.00017605404207039554
445,0.0005868468069013185
446,0.0005607647265945931
447,0.000639010967514769
448,0.00027386184322061527
449,0.0007237777285116261
450,0.00013041040153362633
451,0.00022169768260716475
452,0.0005346826462878679
453,0.00043035432506096684
454,0.00029342340345065923
455,0.0009585164512721535
456,0.0004499158852910108
457,0.0001630130019170329
458,0.00013041040153362633
459,0.00022821820268384605
460,0.00025430028299057135
461,0.0007042161682815822
462,0.00029994392352734054
463,0.0008215855296618459
464,0.0006129288872080437
465,0.00029994392352734054
466,0.00046947744552105477
467,0.0001630130019170329
468,0.00014997196176367027
469,0.0004433953652143295
470,0.001258460374799494
471,0.0005868468069013185
472,0.0010693652925757358
473,0.0003586286042174724
474,0.0004759979655977361
475,0.00019561560230043948
476,0.0007889829292784393
477,0.00022821820268384605
478,0.00011084884130358238
479,0.00011084884130358238
480,0.0005933673269779997
481,0.0001564924818403516
482,0.0002021361223771208
483,0.0015584042983268346
484,0.0010041600918089227
485,0.00021517716253048342
486,0.00013041040153362633
487,0.0002021361223771208
488,9.128728107353842e-05
489,0.00017605404207039554
490,0.0011997756941093621
491,0.00039123120460087896
492,0.0005346826462878679
493,0.00049555952582778
494,0.0003390670439874284
495,0.0002412592428372087
496,0.00011736936138026369
497,0.0015844863786335598
498,0.0007889829292784393
499,0.0001695335219937142
500,0.0006846546080515382
501,0.00023473872276052739
502,0.00026082080306725266
503,0.00020865664245380212
504,0.00014997196176367027
505,0.000123889881456945
506,0.0004564364053676921
507,0.00013041040153362633
508,0.001030242172115648
509,0.000515121086057824
510,0.0002412592428372087
511,0.00028690288337397793
512,0.00014345144168698896
513,0.00020865664245380212
514,0.0005933673269779997
515,0.00148667857748334
516,0.00013693092161030763
517,0.0011476115334959117
518,0.00026082080306725266
519,0.0004368748451376482
520,0.00022821820268384605
521,0.00013693092161030763
522,0.00013041040153362633
523,0.0001695335219937142
524,0.0001564924818403516
525,0.00025430028299057135
526,0.00018909508222375818
527,0.0005607647265945931
528,0.0004759979655977361
529,0.00027386184322061527
530,0.0005412031663645493
531,0.00074333928874167
532,0.00011736936138026369
533,0.0001630130019170329
534,0.0001564924818403516
535,0.00014345144168698896
536,0.0006716135678981756
537,0.00024777976291389
538,0.00013041040153362633
539,0.00021517716253048342
540,0.00020865664245380212
541,0.0004433953652143295
542,0.00022821820268384605
543,0.0003195054837573845
544,0.0014410349369465708
545,0.00017605404207039554
546,0.00030646444360402184
547,0.0008020239694318019
548,0.0003260260038340658
549,0.00049555952582778
550,0.00023473872276052739
551,0.000906352290658703
552,0.0003195054837573845
553,0.0006455314875914503
554,0.0006259699273614064
555,0.0011215294531891863
556,0.0003651491242941537
557,0.0005346826462878679
558,0.00018257456214707684
559,0.00039775172467756026
560,0.0004042722447542416
561,0.00026734132314393396
562,0.000123889881456945
563,0.0011084884130358238
564,0.0002021361223771208
565,0.0001695335219937142
566,0.0001564924818403516
567,0.001812704581317406
568,0.000123889881456945
569,0.0004890390057510987
570,0.000371669644370835
571,0.0009389548910421095
572,0.0003325465239107471
573,0.00013693092161030763
574,0.001095447372882461
575,0.0001630130019170329
576,0.00026082080306725266
577,0.0002021361223771208
578,0.0004042722447542416
579,0.0005020800459044613
580,0.00013693092161030763
581,0.00049555952582778
582,0.0006129288872080437
583,0.0004759979655977361
584,0.00013693092161030763
585,0.00025430028299057135
586,0.00013693092161030763
587,0.00025430028299057135
588,0.0003325465239107471
589,0.0006129288872080437
590,0.0003390670439874284
591,0.00028690288337397793
592,0.0004759979655977361
593,0.0008411470898918898
594,0.0003651491242941537
595,0.0008085444895084832
596,0.00020865664245380212
597,0.0005020800459044613
598,0.0004368748451376482
599,0.00029342340345065923
600,0.0005738057667479559
601,0.0006455314875914503
602,0.0006650930478214942
603,0.00018909508222375818
604,0.0008998317705820216
605,0.000371669644370835
606,0.0001695335219937142
607,0.0004499158852910108
608,0.0006976956482049008
609,0.0025038797094456256
610,0.0006259699273614064
611,0.0004759979655977361
612,0.00010432832122690106
613,0.0001564924818403516
614,0.00041731328490760423
615,0.000867229170198615
616,0.00013041040153362633
617,0.0004107927648309229
618,0.00013041040153362633
619,0.00023473872276052739
620,0.00023473872276052739
621,0.00014345144168698896
622,0.0004433953652143295
623,0.0002021361223771208
624,0.0002412592428372087
625,0.00029342340345065923
626,0.000123889881456945
627,0.00028690288337397793
628,9.780780115021974e-05
629,9.780780115021974e-05
630,0.0009976395717322414
631,0.0003390670439874284
632,0.0004825184856744174
633,0.00013041040153362633
634,0.0006064083671313624
635,0.00021517716253048342
636,0.0003521080841407911
637,0.001010680611885604
638,0.00043035432506096684
639,0.00022821820268384605
640,0.00026082080306725266
641,0.00027386184322061527
642,0.00013693092161030763
643,0.001115008933112505
644,0.00023473872276052739
645,0.0003455875640641098
646,0.0001564924818403516
647,0.00013041040153362633
648,0.00014345144168698896
649,8.47667609968571e-05
650,0.0004368748451376482
651,0.000123889881456945
652,0.00039123120460087896
653,0.00028038236329729657
654,0.00018909508222375818
655,0.000123889881456945
656,0.0004890390057510987
657,0.0001564924818403516
658,0.0003586286042174724
659,0.0003260260038340658
660,0.0012715014149528565
661,0.00013693092161030763
662,0.00026734132314393396
663,0.00028690288337397793
664,0.0001564924818403516
665,0.0009845985315788787
666,0.0005672852466712745
667,0.00013693092161030763
668,0.00013693092161030763
669,0.0003325465239107471
670,0.00046947744552105477
671,0.0004890390057510987
672,0.0003325465239107471
673,0.00030646444360402184
674,0.00013693092161030763
675,0.00046947744552105477
676,0.00011736936138026369
677,0.00046947744552105477
678,0.0003260260038340658
679,0.00025430028299057135
680,0.00018909508222375818
681,0.0007172572084349448
682,0.00023473872276052739
683,0.0002021361223771208
684,0.00010432832122690106
685,0.00022821820268384605
686,0.00013693092161030763
687,0.00013693092161030763
688,0.000371669644370835
689,0.0003129849636807032
690,0.00014997196176367027
691,0.000123889881456945
692,0.00010432832122690106
693,0.00013693092161030763
694,0.0005216416061345053
695,0.0002412592428372087
696,7.82462409201758e-05
697,0.00022169768260716475
698,0.00024777976291389
699,0.00028038236329729657
700,0.00026734132314393396
701,0.00028690288337397793
702,0.0002412592428372087
703,0.00018909508222375818
704,0.00019561560230043948
705,0.00017605404207039554
706,0.0006520520076681316
707,0.00042383380498428553
708,0.00013693092161030763
709,0.000371669644370835
710,0.0001630130019170329
711,0.00021517716253048342
712,0.00022169768260716475
713,0.0008215855296618459
714,0.00022169768260716475
715,0.0022039357859182846
716,0.0001564924818403516
717,0.0007172572084349448
718,0.0004433953652143295
719,0.00020865664245380212
720,0.00026734132314393396
721,0.0005607647265945931
722,0.00011084884130358238
723,0.00038471068452419765
724,0.00010432832122690106
725,0.00018909508222375818
726,0.00014997196176367027
727,0.00025430028299057135
728,0.0004564364053676921
729,0.00022821820268384605
730,0.0005933673269779997
731,0.00027386184322061527
732,0.00011084884130358238
733,0.00022821820268384605
734,0.000886790730428659
735,0.00017605404207039554
736,0.00023473872276052739
737,0.00011736936138026369
738,0.0002021361223771208
739,0.00042383380498428553
740,0.00010432832122690106
741,0.00014997196176367027
742,0.00029994392352734054
743,0.0001630130019170329
744,0.000123889881456945
745,0.00038471068452419765
746,0.0006846546080515382
747,0.0005868468069013185
748,0.00038471068452419765
749,0.00025430028299057135
750,0.0007498598088183513
751,0.00011736936138026369
752,0.0003129849636807032
753,0.00011736936138026369
754,0.0002021361223771208
755,0.0003521080841407911
756,0.000371669644370835
757,0.00028690288337397793
758,0.000123889881456945
759,0.00013693092161030763
760,0.00024777976291389
761,0.00014345144168698896
762,0.0005281621262111866
763,9.780780115021974e-05
764,0.00027386184322061527
765,0.00030646444360402184
766,0.0003455875640641098
767,0.00021517716253048342
768,0.00021517716253048342
769,0.0001630130019170329
770,0.0002021361223771208
771,9.780780115021974e-05
772,0.00011736936138026369
773,0.0004564364053676921
774,0.00028690288337397793
775,0.000123889881456945
776,0.0001695335219937142
777,0.0001695335219937142
778,0.0005477236864412305
779,0.00018909508222375818
780,0.0001564924818403516
781,0.00014997196176367027
782,0.00014997196176367027
783,0.00014997196176367027
784,0.0005607647265945931
785,0.00024777976291389
786,0.00023473872276052739
787,0.00029342340345065923
788,0.000123889881456945
789,0.0001564924818403516
790,0.0003586286042174724
791,0.00030646444360402184
792,0.0003521080841407911
793,9.780780115021974e-05
794,0.00011084884130358238
795,0.00026734132314393396
796,0.0003195054837573845
797,0.00010432832122690106
798,0.00023473872276052739
799,0.00029994392352734054
800,0.00038471068452419765
801,0.0005868468069013185
802,0.00011084884130358238
803,0.00018909508222375818
804,0.0003390670439874284
805,0.0016562120994770542
806,0.00028690288337397793
807,0.00014997196176367027
808,0.0003129849636807032
809,0.0008933112505053403
810,0.000123889881456945
811,0.00011084884130358238
812,0.00018909508222375818
813,0.00023473872276052739
814,0.0011410910134192302
815,0.00021517716253048342
816,0.0003586286042174724
817,0.00013041040153362633
818,7.82462409201758e-05
819,0.00011084884130358238
820,0.00039123120460087896
821,0.00026082080306725266
822,0.00013693092161030763
823,0.0005738057667479559
824,0.00029342340345065923
825,0.0003521080841407911
826,0.0003390670439874284
827,0.0003586286042174724
828,0.00026734132314393396
829,0.00026082080306725266
830,0.00020865664245380212
831,0.00011736936138026369
832,0.00018909508222375818
833,0.00014345144168698896
834,9.780780115021974e-05
835,0.0008607086501219337
836,0.0003455875640641098
837,0.000123889881456945
838,0.0003586286042174724
839,0.00017605404207039554
840,0.0003651491242941537
841,0.00028690288337397793
842,0.0003390670439874284
843,0.00039775172467756026
844,0.001095447372882461
845,0.00013041040153362633
846,0.001317145055489626
847,0.0003195054837573845
848,0.0004107927648309229
849,0.0007237777285116261
850,0.00018909508222375818
851,0.00014345144168698896
852,0.0002021361223771208
853,0.00014345144168698896
854,0.0002412592428372087
855,0.0007368187686649887
856,0.00010432832122690106
857,0.0006455314875914503
858,0.0004564364053676921
859,0.00039775172467756026
860,0.0010498037323456919
861,0.00020865664245380212
862,0.00022169768260716475
863,0.00022821820268384605
864,0.00046295692544437347
865,0.0003586286042174724
866,0.0006259699273614064
867,0.0004368748451376482
868,0.00030646444360402184
869,0.0002412592428372087
870,0.00023473872276052739
871,0.00022821820268384605
872,0.000371669644370835
873,0.00017605404207039554
874,0.0003260260038340658
875,9.780780115021974e-05
876,0.0004564364053676921
877,0.00022169768260716475
878,0.00014345144168698896
879,0.0003651491242941537
880,0.0001695335219937142
881,0.00014345144168698896
882,0.0003521080841407911
883,0.00029342340345065923
884,0.00017605404207039554
885,0.00038471068452419765
886,0.00038471068452419765
887,0.00013693092161030763
888,0.000123889881456945
889,0.00022169768260716475
890,0.00037819016444751635
891,0.0008281060497385271
892,0.0004890390057510987
893,0.00027386184322061527
894,0.0007889829292784393
895,0.0001630130019170329
896,0.0007172572084349448
897,0.0003129849636807032
898,0.00038471068452419765
899,0.00011084884130358238
900,0.00018909508222375818
901,0.00014997196176367027
902,0.00014345144168698896
903,0.00023473872276052739
904,0.000123889881456945
905,0.00043035432506096684
906,0.00022169768260716475
907,0.0005868468069013185
908,0.00013693092161030763
909,0.000658572527744813
910,0.0014931990975600214
911,0.0008998317705820216
912,0.0003260260038340658
913,0.00014997196176367027
914,0.0003390670439874284
915,0.00020865664245380212
916,0.0009128728107353842
917,0.0008150650095851645
918,0.00024777976291389
919,0.00049555952582778
920,0.00019561560230043948
921,0.00029342340345065923
922,0.00018257456214707684
923,0.000123889881456945
924,0.0005281621262111866
925,0.00024777976291389
926,0.00027386184322061527
927,0.00025430028299057135
928,0.00037819016444751635
929,0.00023473872276052739
930,0.0016236094990936477
931,0.00018909508222375818
932,0.00026734132314393396
933,0.00011084884130358238
934,0.00018909508222375818
935,0.000123889881456945
936,0.00013041040153362633
937,0.0001695335219937142
938,0.00014997196176367027
939,0.0001564924818403516
940,0.00026734132314393396
941,0.00039775172467756026
942,0.000371669644370835
943,0.00013693092161030763
944,0.0001695335219937142
945,0.0009259138508887469
946,0.000123889881456945
947,0.00011084884130358238
948,0.0001564924818403516
949,0.00030646444360402184
950,0.000515121086057824
951,0.00029342340345065923
952,0.0003195054837573845
953,0.0001695335219937142
954,0.0003129849636807032
955,0.00021517716253048342
956,0.00013693092161030763
957,0.00024777976291389
958,0.00028038236329729657
959,0.0002412592428372087
960,0.00030646444360402184
961,0.0009519959311954722
962,0.00018909508222375818
963,0.00023473872276052739
964,0.00010432832122690106
965,0.00014997196176367027
966,0.0004042722447542416
967,0.00017605404207039554
968,0.0005412031663645493
969,0.00021517716253048342
970,0.0004433953652143295
971,0.00020865664245380212
972,0.0003129849636807032
973,0.00022821820268384605
974,0.00028038236329729657
975,0.00011736936138026369
976,0.00043035432506096684
977,0.00026082080306725266
978,0.00027386184322061527
979,0.000123889881456945
980,0.00028038236329729657
981,0.0002412592428372087
982,0.00030646444360402184
983,0.00029994392352734054
984,0.00011084884130358238
985,0.00017605404207039554
986,0.00014345144168698896
987,0.00039123120460087896
988,9.780780115021974e-05
989,0.0003129849636807032
990,0.00019561560230043948
991,0.00022169768260716475
992,0.00011736936138026369
993,0.0006259699273614064
994,0.00018909508222375818
995,0.00014997196176367027
996,0.0006846546080515382
997,0.00018257456214707684
998,0.0003195054837573845
999,0.0004564364053676921
1000,0.0001695335219937142
1001,0.00020865664245380212
1002,0.00021517716253048342
1003,0.0004890390057510987
1004,0.00017605404207039554
1005,0.0004759979655977361
1006,0.00014345144168698896
1007,0.0009193933308120656
1008,0.00026734132314393396
1009,0.0004564364053676921
1010,0.00014997196176367027
1011,0.00014997196176367027
1012,7.82462409201758e-05
1013,0.00013041040153362633
1014,0.0001630130019170329
1015,0.00041731328490760423
1016,0.0007759418891250767
1017,0.000762900848971714
1018,0.00024777976291389
1019,0.00014997196176367027
1020,0.000123889881456945
1021,0.00025430028299057135
1022,0.0004825184856744174
1023,0.0003129849636807032
1024,0.00024777976291389
1025,0.00037819016444751635
1026,0.00026082080306725266
1027,0.000762900848971714
1028,0.00039123120460087896
1029,0.00014345144168698896
1030,0.0005216416061345053
1031,0.00013041040153362633
1032,0.0009454754111187908
1033,0.00025430028299057135
1034,0.0003260260038340658
1035,0.00017605404207039554
1036,0.00026734132314393396
1037,0.000123889881456945
1038,0.0007302982485883074
1039,0.00028038236329729657
1040,0.0001564924818403516
1041,0.00019561560230043948
1042,0.0002021361223771208
1043,0.00013041040153362633
1044,0.0005020800459044613
1045,0.0001695335219937142
1046,0.0008998317705820216
1047,0.00019561560230043948
1048,0.00019561560230043948
1049,0.00030646444360402184
1050,0.00019561560230043948
1051,0.0003195054837573845
1052,0.00014345144168698896
1053,0.000123889881456945
1054,0.00017605404207039554
1055,0.00028690288337397793
1056,0.00018909508222375818
1057,0.00022169768260716475
1058,0.0007824624092017579
1059,0.0003390670439874284
1060,0.0001630130019170329
1061,0.00043035432506096684
1062,0.00026734132314393396
1063,0.0001564924818403516
1064,0.00020865664245380212
1065,0.0003455875640641098
1066,0.00018257456214707684
1067,0.000123889881456945
1068,0.00018909508222375818
1069,0.00017605404207039554
1070,0.0008476676099685711
1071,0.00011736936138026369
1072,0.00022821820268384605
1073,0.0010693652925757358
1074,0.0002021361223771208
1075,0.0006911751281282196
1076,0.00030646444360402184
1077,0.00046947744552105477
1078,0.0010367626921923292
1079,0.0001630130019170329
1080,0.00021517716253048342
1081,0.0009389548910421095
1082,0.00043035432506096684
1083,0.00028038236329729657
1084,0.000371669644370835
1085,0.000658572527744813
1086,0.00023473872276052739
1087,0.00028690288337397793
1088,0.00018257456214707684
1089,0.0001695335219937142
1090,0.00014345144168698896
1091,0.0001630130019170329
1092,0.00043035432506096684
1093,0.00013041040153362633
1094,0.00023473872276052739
1095,0.0005607647265945931
1096,0.00011736936138026369
1097,0.00014997196176367027
1098,0.00018257456214707684
1099,0.00023473872276052739
1100,0.0005607647265945931
1101,0.000123889881456945
1102,0.00023473872276052739
1103,0.00019561560230043948
1104,0.00039775172467756026
1105,0.000123889881456945
1106,0.0001630130019170329
1107,0.0003521080841407911
1108,0.00014997196176367027
1109,0.0008541881300452524
1110,0.0005412031663645493
1111,0.00017605404207039554
1112,0.00026082080306725266
1113,0.00024777976291389
1114,0.00039123120460087896
1115,0.0001564924818403516
1116,0.0006064083671313624
1117,0.000123889881456945
1118,0.00017605404207039554
1119,0.0001564924818403516
1120,0.00024777976291389
1121,0.00011084884130358238
1122,0.00011084884130358238
1123,0.00018257456214707684
1124,0.0001630130019170329
1125,0.00020865664245380212
1126,0.0001630130019170329
1127,0.00014997196176367027
1128,0.000123889881456945
1129,0.0007955034493551205
1130,0.00021517716253048342
1131,0.00014997196176367027
1132,0.00011084884130358238
1133,0.00029342340345065923
1134,0.0005998878470546811
1135,0.0002021361223771208
1136,0.0008998317705820216
1137,0.0006129288872080437
1138,0.00013041040153362633
1139,0.0004433953652143295
1140,0.0003260260038340658
1141,0.0002021361223771208
1142,0.00026734132314393396
1143,0.00020865664245380212
1144,0.0007563803288950327
1145,0.0003586286042174724
1146,0.0003129849636807032
1147,0.00024777976291389
1148,0.0009976395717322414
1149,0.0008150650095851645
1150,0.00026734132314393396
1151,0.0005933673269779997
1152,0.00025430028299057135
1153,0.00039123120460087896
1154,0.0006911751281282196
1155,0.00013693092161030763
1156,0.00013693092161030763
1157,0.00026082080306725266
1158,0.00024777976291389
